#uuid,ord_in_thread,author,published,title,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
5038ea5e8169278054669d45c9344f7d50b1243a,0,greg302,2016-10-27T17:58:30.872+03:00,"The Mandela Effect was made by one overlooked 33 year old man, an ascended master (video and proof)",english,2016-10-27T17:58:30.872+03:00,abovetopsecret.com,US,18533,"The Mandela Effect was made by one overlooked 33 year old man, an ascended master (video and proof)",0,http://files.abovetopsecret.com/images/ats3.jpg,0,1,0,0,0,bs
95d9b99598f9eea4ac370e7bbec3ef64c83e15ed,0,WindCharger,2016-10-27T17:58:32.835+03:00,Shadow Government in South Korea,english,2016-10-27T17:58:32.835+03:00,abovetopsecret.com,US,18533,Shadow Government in South Korea,0,http://files.abovetopsecret.com/images/ats5.jpg,0,1,0,0,0,bs
1b7bd11157445d9e322bcf0717763b714cdcf37b,0,ConnectDots,2016-10-27T17:58:34.830+03:00,Mary Rodwells New Book The New Human,english,2016-10-27T17:58:34.830+03:00,abovetopsecret.com,US,18533,Mary Rodwells New Book The New Human,0,http://files.abovetopsecret.com/images/ats16.jpg,0,1,0,0,0,bs
4e6d02982140f6a190eaf2b3e290eebfe48e697d,0,Vasa Croe,2016-10-27T17:58:37.543+03:00,Netflixs CEO says entertainment pills could be the next big thing,english,2016-10-27T17:58:37.543+03:00,abovetopsecret.com,US,18533,Netflixs CEO says entertainment pills could be the next big thing,0,http://files.abovetopsecret.com/images/ats2.jpg,0,1,0,0,0,bs
3c3baf87a65e8ccd772129b63bf70b3edb563d72,0,IAMTAT,2016-10-27T17:58:39.991+03:00,RELEASE: The Podesta Emails Part 20,english,2016-10-27T17:58:39.991+03:00,abovetopsecret.com,US,18533,RELEASE: The Podesta Emails Part 20,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
b6cc7380db7ec6eb1dca0ef30a80a81a9ec551b4,0,crazyewok,2016-10-27T17:58:45.095+03:00,I declare myself a conscientious objector,english,2016-10-27T17:58:45.095+03:00,abovetopsecret.com,US,18533,I declare myself a conscientious objector,0,http://files.abovetopsecret.com/images/ats3.jpg,0,1,0,0,0,bs
63b5a1a96856dc4c6ef6b6bf5e12ded989ad4596,0,BlueShaman,2016-10-27T17:58:47.441+03:00,Heartless Trump cuts sweet old grannys water supply,english,2016-10-27T17:58:47.441+03:00,abovetopsecret.com,US,18533,Heartless Trump cuts sweet old grannys water supply,0,http://files.abovetopsecret.com/images/ats2.jpg,0,1,0,0,0,bs
f3f806e5d087f32681562c8170a06b16e73fe086,0,2012newstart,2016-10-27T17:58:48.169+03:00,Jubilee Year of Mercy ends on November 20. Following Judgment?,english,2016-10-27T17:58:48.169+03:00,abovetopsecret.com,US,18533,Jubilee Year of Mercy ends on November 20. Following Judgment?,0,http://files.abovetopsecret.com/images/ats11.jpg,0,1,0,0,0,bs
b9d528f7b51117bc70f457a1728e092b6a7bafc3,0,Cavrecon22,2016-10-27T17:58:49.204+03:00,Northrop Unveils Sixth Gen Fighter Concept,english,2016-10-27T17:58:49.204+03:00,abovetopsecret.com,US,18533,Northrop Unveils Sixth Gen Fighter Concept,0,http://files.abovetopsecret.com/images/ats8.jpg,0,1,0,0,0,bs
1532b208b9cdc26d04a9a701f90b8eb5ddf6f5c7,0,Profusion,2016-10-27T17:58:00.000+03:00,Britain to send hundreds more troops to Russia border as Cold War tension escalates,english,2016-10-27T17:58:50.060+03:00,abovetopsecret.com,US,18533,Britain to send hundreds more troops to Russia border as Cold War tension escalates,0,http://files.abovetopsecret.com/images/ats6.jpg,0,1,0,0,0,bs
f65df374fd32c1466fe443eddd6afe1d85873cfd,0,BlackProject,2016-10-27T18:30:26.289+03:00,New NASA Footage Films UFO Flying Past,english,2016-10-27T18:30:26.289+03:00,abovetopsecret.com,US,18533,New NASA Footage Films UFO Flying Past,0,http://files.abovetopsecret.com/images/ats6.jpg,0,1,0,0,0,bs
773ad305847d2f69613ceb27d59d01b6f89297d2,0,Profusion,2016-10-27T19:02:22.117+03:00,Putin: stupid and unrealistic claims of impending war,english,2016-10-27T19:02:22.117+03:00,abovetopsecret.com,US,18533,Putin: stupid and unrealistic claims of impending war,0,http://files.abovetopsecret.com/images/ats11.jpg,0,1,0,0,0,bs
7e3c2389dcb53dd0827843cbe063f336d2b370a2,0,Cymru,2016-10-27T19:02:33.676+03:00,"Conspiracy Theories deliverd to your door, anonymously.",english,2016-10-27T19:02:33.676+03:00,abovetopsecret.com,US,18533,"Conspiracy Theories deliverd to your door, anonymously.",0,http://files.abovetopsecret.com/images/ats15.jpg,0,1,0,0,0,bs
70be13277ab7b1d154e5e76f81f1833436d935e8,0,jadedANDcynical,2016-10-27T19:02:47.938+03:00,Secret messages hidden within the SPAM of the Podesta Emails ?,english,2016-10-27T19:02:47.938+03:00,abovetopsecret.com,US,18533,Secret messages hidden within the SPAM of the Podesta Emails ?,0,http://files.abovetopsecret.com/images/ats4.jpg,0,1,0,0,0,bs
0ad982405c9508a9bc2383a1c04aaeeab7a1a3cf,0,JinMI,2016-10-27T16:28:00.000+03:00,Must be impeach of a hand,english,2016-10-27T19:03:05.849+03:00,abovetopsecret.com,US,18533,Must be impeach of a hand,0,http://files.abovetopsecret.com/images/ats5.jpg,0,1,0,0,0,bs
f7725a64593bf05c0b17a910227b2a611ffa0150,0,Biigs,2016-10-28T01:39:03.492+03:00,Universe is a hologram/virtual reality - But why? Could it be this?,english,2016-10-28T01:39:03.492+03:00,abovetopsecret.com,US,18533,Universe is a hologram/virtual reality - But why? Could it be this?,0,http://files.abovetopsecret.com/images/ats17.jpg,0,1,0,0,0,bs
f396260099688929312821ce82b34f0d70e49009,0,sanitizedinfo,2016-10-28T01:39:04.584+03:00,Time:God,english,2016-10-28T01:39:04.584+03:00,abovetopsecret.com,US,18533,Time:God,0,http://files.abovetopsecret.com/images/ats9.jpg,0,1,0,0,0,bs
f400365115128506e8899d6a524d875f36d22312,0,Jonjonj,2016-10-28T01:39:04.623+03:00,Tom deLonge: Changing the cynical views of youth towards government,english,2016-10-28T01:39:04.623+03:00,abovetopsecret.com,US,18533,Tom deLonge: Changing the cynical views of youth towards government,0,http://files.abovetopsecret.com/images/ats4.jpg,0,1,0,0,0,bs
2ba7c32520da5896d6a1d30ce3089e73312c6897,0,BlackProject,2016-10-28T01:39:06.368+03:00,"War On Islam, As Islam Only Wants War. No Peace.",english,2016-10-28T01:39:06.368+03:00,abovetopsecret.com,US,18533,"War On Islam, As Islam Only Wants War. No Peace.",0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
ba8e59cdfd38086852ef55230633ab4b07123f99,0,lostbook,2016-10-28T01:39:07.960+03:00,NASA's gateway to deep space,english,2016-10-28T01:39:07.960+03:00,abovetopsecret.com,US,18533,NASA's gateway to deep space,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
50336fcfa54025e51c1bcf5798841f06e7332642,0,mobiusmale,2016-10-28T01:39:08.579+03:00,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,english,2016-10-28T01:39:08.579+03:00,abovetopsecret.com,US,18533,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,0,http://files.abovetopsecret.com/images/ats5.jpg,0,1,0,0,0,bs
85d9b602de2ea0b8a826f2eb8101b1c0ac849762,0,makaira1985,2016-10-28T01:39:09.871+03:00,Can anyone help with the meaning behind a mystery playing card?,english,2016-10-28T01:39:09.871+03:00,abovetopsecret.com,US,18533,Can anyone help with the meaning behind a mystery playing card?,0,http://files.abovetopsecret.com/images/ats9.jpg,0,1,0,0,0,bs
2391f7be920188f35f1b930cfff731085473bbdd,0,raymundoko,2016-10-28T01:39:10.209+03:00,Planet Nine,english,2016-10-28T01:39:10.209+03:00,abovetopsecret.com,US,18533,Planet Nine,0,http://files.abovetopsecret.com/images/ats11.jpg,0,1,0,0,0,bs
b271a10f24190a80c177b705e1c39253b2a02008,0,gortex,2016-10-28T01:39:12.021+03:00,Images reveal crashed Schiaparelli Mars lander,english,2016-10-28T01:39:12.021+03:00,abovetopsecret.com,US,18533,Images reveal crashed Schiaparelli Mars lander,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
c64810cd3121f620bf4d9396857901b7c03a6bd6,0,grayeagle,2016-10-28T01:02:00.000+03:00,Best Forgotten,english,2016-10-28T01:39:13.403+03:00,abovetopsecret.com,US,18533,Best Forgotten,0,http://files.abovetopsecret.com/images/ats14.jpg,0,1,0,0,0,bs
64e53a2fbe37698782eee5174e53365b86002fba,0,searcherfortruth,2016-10-27T23:09:00.000+03:00,"What is one more election thread, ehhh?",english,2016-10-28T01:39:13.503+03:00,abovetopsecret.com,US,18533,"What is one more election thread, ehhh?",0,http://files.abovetopsecret.com/images/ats17.jpg,0,1,0,0,0,bs
7facacd9a551b14017784d720f1eaf9647946ec9,0,ghostrager,2016-10-27T22:45:00.000+03:00,Hillary Conquers 2 Steps with Little Help,english,2016-10-28T01:39:15.467+03:00,abovetopsecret.com,US,18533,Hillary Conquers 2 Steps with Little Help,0,http://files.abovetopsecret.com/images/ats2.jpg,0,1,0,0,0,bs
6a15227d25ac0066be187c3d3e50e0b57280cdd7,0,Stevemagegod,2016-10-28T02:09:13.534+03:00,New EVP I want a 2nd Opinion,english,2016-10-28T02:09:13.534+03:00,abovetopsecret.com,US,18533,New EVP I want a 2nd Opinion,0,http://files.abovetopsecret.com/images/ats18.jpg,0,1,0,0,0,bs
7029376cd414f30d053fb15ddba32bf2f2b84634,0,eisegesis,2016-10-28T02:09:13.668+03:00,Obamacare is Meant to Fail in Order to Usher in Government-Run Socialist Health Care,english,2016-10-28T02:09:13.668+03:00,abovetopsecret.com,US,18533,Obamacare is Meant to Fail in Order to Usher in Government-Run Socialist Health Care,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
fa8132e42ddfbbd3b5edad22c803815f17e76d69,0,CaptainBeno,2016-10-28T02:09:14.091+03:00,WATCH: The moment police realised homeless man was bombing suspect,english,2016-10-28T02:09:14.091+03:00,abovetopsecret.com,US,18533,WATCH: The moment police realised homeless man was bombing suspect,0,http://files.abovetopsecret.com/images/ats1.jpg,0,1,0,0,0,bs
ba836dbba7bac7bb460834687df8d80b4f7d8b80,0,PraetorianAZ,2016-10-28T02:09:14.728+03:00,UC Berkeley SJWS Build Human Wall to BLock White Students from Campus,english,2016-10-28T02:09:14.728+03:00,abovetopsecret.com,US,18533,UC Berkeley SJWS Build Human Wall to BLock White Students from Campus,0,http://files.abovetopsecret.com/images/ats2.jpg,0,1,0,0,0,bs
5728857f1236aa78f8ddac7e5175bf3c99461154,0,xuenchen,2016-10-28T02:09:15.029+03:00,Goldman Sachs Endorses Hillary Clinton For President,english,2016-10-28T02:09:15.029+03:00,abovetopsecret.com,US,18533,Goldman Sachs Endorses Hillary Clinton For President,0,http://files.abovetopsecret.com/images/ats11.jpg,0,1,0,0,0,bs
e9dd13e098360cb39af77415904b1d933cc568b8,0,xuenchen,2016-10-28T01:05:00.000+03:00,The Latest: Clinton to unveil anti-bullying plan,english,2016-10-28T02:09:15.267+03:00,abovetopsecret.com,US,18533,The Latest: Clinton to unveil anti-bullying plan,0,http://files.abovetopsecret.com/images/ats12.jpg,0,1,0,0,0,bs
c3b944bf5cbefba1775f5aca4c4cf31a08c8b273,0,TrueBrit,2016-10-28T00:29:00.000+03:00,Here Goes Nothing: Futilitys Song,english,2016-10-28T02:09:15.885+03:00,abovetopsecret.com,US,18533,Here Goes Nothing: Futilitys Song,0,http://files.abovetopsecret.com/images/ats7.jpg,0,1,0,0,0,bs
c33f353c72d404633c01a9a17853f10951c5ed83,0,beeeyotch,2016-10-28T06:57:08.471+03:00,Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks,english,2016-10-28T06:57:08.471+03:00,abovetopsecret.com,US,18533,Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks,0,http://files.abovetopsecret.com/images/ats4.jpg,0,1,0,0,0,bs
47bc2e858c57a93d3dea97499ff795da6e640c12,0,Zaphod58,2016-10-28T06:57:10.809+03:00,NASA to test in flight folding wing,english,2016-10-28T06:57:10.809+03:00,abovetopsecret.com,US,18533,NASA to test in flight folding wing,0,http://files.abovetopsecret.com/images/ats8.jpg,0,1,0,0,0,bs
2fc939186376c9fc90cda08707b212bada66fb9f,0,CriticalStinker,2016-10-28T06:57:12.283+03:00,Assange - Hillary will win and tried to hack Wikileaks,english,2016-10-28T06:57:12.283+03:00,abovetopsecret.com,US,18533,Assange - Hillary will win and tried to hack Wikileaks,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
95326a4ff163ca27f2185f6450b56e1e5c0abb4f,0,Violater1,2016-10-28T06:57:18.062+03:00,Is google and YouTube in the Hillary's purse?,english,2016-10-28T06:57:18.062+03:00,abovetopsecret.com,US,18533,Is google and YouTube in the Hillary's purse?,0,http://files.abovetopsecret.com/images/ats6.jpg,0,1,0,0,0,bs
b7e15736ee03db55ed797b6f3d72e899615187b9,0,carewemust,2016-10-28T06:57:18.127+03:00,MEDIA SHAME - These 65 Journalists are Now Presstitutes. Their Madam is Hillary Clinton.,english,2016-10-28T06:57:18.127+03:00,abovetopsecret.com,US,18533,MEDIA SHAME - These 65 Journalists are Now Presstitutes. Their Madam is Hillary Clinton.,0,http://files.abovetopsecret.com/images/ats17.jpg,0,1,0,0,0,bs
efd145a647477cec66123e7f3ee38a2a8b91836e,0,reldra,2016-10-28T06:57:18.183+03:00,Mike Pences Plane Slides off Runway at LaGuardia,english,2016-10-28T06:57:18.183+03:00,abovetopsecret.com,US,18533,Mike Pences Plane Slides off Runway at LaGuardia,0,http://files.abovetopsecret.com/images/ats3.jpg,0,1,0,0,0,bs
8ccd3168d4f816d6c885567750a827625877a57c,0,queenofswords,2016-10-28T06:57:20.683+03:00,GOP VP candidate Mike Pences plane skids off runway at LaGuardia airport,english,2016-10-28T06:57:20.683+03:00,abovetopsecret.com,US,18533,GOP VP candidate Mike Pences plane skids off runway at LaGuardia airport,0,http://files.abovetopsecret.com/images/ats16.jpg,0,1,0,0,0,bs
5fccb20a0257e0d9fd1e1df51d43352f73288fdd,0,JinMI,2016-10-28T06:57:21.454+03:00,Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover,english,2016-10-28T06:57:21.454+03:00,abovetopsecret.com,US,18533,Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover,0,http://files.abovetopsecret.com/images/ats15.jpg,0,1,0,0,0,bs
1272ae8f77556a0b90d0ca088db19ee7ff2d13f5,0,burdman30ott6,2016-10-28T06:57:23.266+03:00,To anyone relying on the not enough troops to indicate concern defense,english,2016-10-28T06:57:23.266+03:00,abovetopsecret.com,US,18533,To anyone relying on the not enough troops to indicate concern defense,0,http://files.abovetopsecret.com/images/ats14.jpg,0,1,0,0,0,bs
c5bf2532e22d222444e63658cd6fed941648ced7,0,whyamIhere,2016-10-28T06:57:24.865+03:00,"This Election is Not About Trump, Its about a Giant Middle Finger to Washington DC.",english,2016-10-28T06:57:24.865+03:00,abovetopsecret.com,US,18533,"This Election is Not About Trump, Its about a Giant Middle Finger to Washington DC.",0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
4fe5a5d5dd622be6dadb30017a39f758b0871e7c,0,Profusion,2016-10-28T06:57:25.182+03:00,BBC: Nato sends a message to Russia,english,2016-10-28T06:57:25.182+03:00,abovetopsecret.com,US,18533,BBC: Nato sends a message to Russia,0,http://files.abovetopsecret.com/images/ats2.jpg,0,1,0,0,0,bs
f6258e969d0b1f57ea4705c6f5aa2bf482fc3827,0,thesungod,2016-10-28T06:57:26.896+03:00,"Lasers, they are truly upon US.",english,2016-10-28T06:57:26.896+03:00,abovetopsecret.com,US,18533,"Lasers, they are truly upon US.",0,http://files.abovetopsecret.com/images/ats15.jpg,0,1,0,0,0,bs
a6e81c1ff34b0eea83548f598b26dfd54df5632a,0,seasonal,2016-10-28T06:57:28.318+03:00,Ice Cube: Trump America loves -Hill called us superpreditors -The Bern whatve you done,english,2016-10-28T06:57:28.318+03:00,abovetopsecret.com,US,18533,Ice Cube: Trump America loves -Hill called us superpreditors -The Bern whatve you done,0,http://files.abovetopsecret.com/images/ats12.jpg,0,1,0,0,0,bs
90df00b42898431d3bc846627e3fc569ff0af129,0,xuenchen,2016-10-28T06:57:29.029+03:00,Erica Garner blasts Clinton campaign over discussions staffers had about Eric Garner,english,2016-10-28T06:57:29.029+03:00,abovetopsecret.com,US,18533,Erica Garner blasts Clinton campaign over discussions staffers had about Eric Garner,0,http://files.abovetopsecret.com/images/ats16.jpg,0,1,0,0,0,bs
24d373a8a32ac2d4b9ce4bb8e73aa8618a83ae62,0,seasonal,2016-10-28T07:09:44.027+03:00,Homeless TRUMP Supporter Guards Donald Trump's Star on Hollywood Blvd,english,2016-10-28T07:09:44.027+03:00,abovetopsecret.com,US,18533,Homeless TRUMP Supporter Guards Donald Trump's Star on Hollywood Blvd,0,http://files.abovetopsecret.com/images/ats14.jpg,0,1,0,0,0,bs
4e7fffe9585979bf197a1039c500ea3e7f7d5eda,0,Xcathdra,2016-10-28T07:09:44.249+03:00,Scientists say weird signals from space are 'probably' aliens,english,2016-10-28T07:09:44.249+03:00,abovetopsecret.com,US,18533,Scientists say weird signals from space are 'probably' aliens,0,http://files.abovetopsecret.com/images/ats14.jpg,0,1,0,0,0,bs
ad7cd6224912c388b038ca5cfa8639c4c057319f,0,DaRAGE,2016-10-28T07:09:44.972+03:00,Can normal transistors act like a qubit?,english,2016-10-28T07:09:44.972+03:00,abovetopsecret.com,US,18533,Can normal transistors act like a qubit?,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs
38c469c205239cb94bcbe2ce0f14c72c449c7f02,0,mobiusmale,2016-10-28T15:46:49.823+03:00,Podesta relative earned six-figure fees lobbying Clintons State Dept. during his tenure there,english,2016-10-28T15:46:49.823+03:00,abovetopsecret.com,US,18533,Podesta relative earned six-figure fees lobbying Clintons State Dept. during his tenure there,0,http://files.abovetopsecret.com/images/ats12.jpg,0,1,0,0,0,bs
ffb4d6aafe739e06833f2567512023d7c4a454c3,0,Brandon Turbeville,2016-10-26T23:40:33.528+03:00,A Tale Of Two Cities: Mosul And Aleppo,english,2016-10-26T23:40:33.528+03:00,activistpost.com,US,37161,A Tale Of Two Cities: Mosul And Aleppo,0,,0,1,0,0,0,conspiracy
49139d100e5c90887f09316f35f10500ba726390,0,Activist Post,2016-10-27T03:50:22.157+03:00,New Alaska Law Taking First Step Against Common Core,english,2016-10-27T03:50:22.157+03:00,activistpost.com,US,37161,New Alaska Law Taking First Step Against Common Core,0,,0,1,0,0,0,conspiracy
893f398aceeccb501ca72e0f6acfcff25f0a15f7,0,Activist Post,2016-10-27T04:30:27.564+03:00,Military Veteran Bonus Scandal Might Be Much Worse Than Initially Reported,english,2016-10-27T04:30:27.564+03:00,activistpost.com,US,37161,Military Veteran Bonus Scandal Might Be Much Worse Than Initially Reported,0,,0,1,0,0,0,conspiracy
d10f978329e58cce0c9dd1639b3e3c9595ee95ef,0,Activist Post,2016-10-27T04:44:47.307+03:00,"NATO, US, And UK Assemble Largest Troop Buildup On Russian Border Since Cold War",english,2016-10-27T04:44:47.307+03:00,activistpost.com,US,37161,"NATO, US, And UK Assemble Largest Troop Buildup On Russian Border Since Cold War",0,http://www.activistpost.com/wp-content/uploads/2016/10/2_11-1024x597.jpg,0,1,0,0,0,conspiracy
26464c21f1efb9715156e153ad0c9a5845776a20,0,Activist Post,2016-10-27T04:44:47.443+03:00,Destruction of US Abrams Tank: Mosul Offensive Good for General Dynamics,english,2016-10-27T04:44:47.443+03:00,activistpost.com,US,37161,Destruction of US Abrams Tank: Mosul Offensive Good for General Dynamics,0,http://www.activistpost.com/wp-content/uploads/2016/10/us-tank.jpg,0,1,0,0,0,conspiracy
16e0c4cf5d39e240ac5c71cbc9748f20dfc9928c,0,Activist Post,2016-10-27T18:00:33.040+03:00,A Conundrum of the Current Political Season,english,2016-10-27T18:00:33.040+03:00,activistpost.com,US,37161,A Conundrum of the Current Political Season,0,,0,1,0,0,0,conspiracy
1c00b306dfea15a2d321e1f6909ab78cffe251b9,0,Activist Post,2016-10-27T18:35:43.561+03:00,Liberty or State Control? You Decide,english,2016-10-27T18:35:43.561+03:00,activistpost.com,US,37161,Liberty or State Control? You Decide,0,,0,1,0,0,0,conspiracy
37a8ada3fb420069c88f99eb24de7754f07cd32d,0,Activist Post,2016-10-27T19:20:39.827+03:00,Snowden:  Journalists Are a Threatened Class  in Era of Mass Surveillance,english,2016-10-27T19:20:39.827+03:00,activistpost.com,US,37161,Snowden:  Journalists Are a Threatened Class  in Era of Mass Surveillance,0,,0,1,0,0,0,conspiracy
adb1d66e3b41ce73354e158ebfb43df88fc7bea5,0,ActivistPost,2016-10-27T19:50:29.983+03:00,We Now Have Proof Obamacare Was Designed to Fail  and Here s Why,english,2016-10-27T19:50:29.983+03:00,activistpost.com,US,37161,We Now Have Proof Obamacare Was Designed to Fail  and Here s Why,0,,0,1,0,0,0,conspiracy
819e8ccd8da0c4308b215d3f898fe90f16ce0995,0,Activist Post,2016-10-27T21:10:29.195+03:00,No-Fly Zone Declared as Militarized Police Prep for Assault on  Front-Line Camp  at Standing Rock,english,2016-10-27T21:10:29.195+03:00,activistpost.com,US,37161,No-Fly Zone Declared as Militarized Police Prep for Assault on  Front-Line Camp  at Standing Rock,0,,0,1,0,0,0,conspiracy
1c05d3fb8fb2ae6efdb65f47881c28c59801f831,0,ActivistPost,2016-10-28T01:00:41.110+03:00,Anonymity: The Greatest Weapon Against Oppression,english,2016-10-28T01:00:41.110+03:00,activistpost.com,US,37161,Anonymity: The Greatest Weapon Against Oppression,0,,0,1,0,0,0,conspiracy
07517581586f16e842364402f43ed60f3a472858,0,Brandon Turbeville,2016-10-28T07:35:29.388+03:00,U.S. Takes A Stab At A No Fly Zone In Two Places   Syria And Standing Rock,english,2016-10-28T07:35:29.388+03:00,activistpost.com,US,37161,U.S. Takes A Stab At A No Fly Zone In Two Places   Syria And Standing Rock,0,,0,1,0,0,0,conspiracy
b60aad27d903c253a16dec459bac8dccb5aae020,0,Activist Post,2016-10-28T18:20:46.917+03:00,5 Things You Need to Know About the Dakota Access Pipeline Protests,english,2016-10-28T18:20:46.917+03:00,activistpost.com,US,37161,5 Things You Need to Know About the Dakota Access Pipeline Protests,0,,0,1,0,0,0,conspiracy
ae80fc789ca5160c2c060ca8e5cb109c6b1bd260,0,Activist Post,2016-10-28T19:31:11.746+03:00,Americans Preparing for Strong Possibility of Violence on Election Day,english,2016-10-28T19:31:11.746+03:00,activistpost.com,US,37161,Americans Preparing for Strong Possibility of Violence on Election Day,0,,0,1,0,0,0,conspiracy
2e0b576aaf47e069ade1af1e2308945e6e04772a,0,Activist Post,2016-10-28T19:38:59.262+03:00,Irony Redefined:  Human Rights Champion  Suu Kyi Jails Dissidents,english,2016-10-28T19:38:59.262+03:00,activistpost.com,US,37161,Irony Redefined:  Human Rights Champion  Suu Kyi Jails Dissidents,0,http://www.activistpost.com/wp-content/uploads/2016/10/suu-kyi.jpg,0,1,0,0,0,conspiracy
e630b4191b92efbbb2a9d69b0a694b1adfacaf41,0,ActivistPost,2016-10-28T21:05:33.657+03:00,We Live In A Time Where Each Individual Has Immense Power,english,2016-10-28T21:05:33.657+03:00,activistpost.com,US,37161,We Live In A Time Where Each Individual Has Immense Power,0,,0,1,0,0,0,conspiracy
30a703b51c007da96e927ca53b74392e3ae209c4,0,Activist Post,2016-10-29T01:20:19.157+03:00,Technocracy: The Real Reason Why The UN Wants Control Over The Internet,english,2016-10-29T01:20:19.157+03:00,activistpost.com,US,37161,Technocracy: The Real Reason Why The UN Wants Control Over The Internet,0,,0,1,0,0,0,conspiracy
8000a6ee0e054bc95dd260528f622a75623868dc,0,Activist Post,2016-10-29T03:45:28.365+03:00,Financial Whistleblower Explains What s About to Happen to the Economy,english,2016-10-29T03:45:28.365+03:00,activistpost.com,US,37161,Financial Whistleblower Explains What s About to Happen to the Economy,0,,0,1,0,0,0,conspiracy
0d599ada25a336c0df13ee689cd612154a5e9a51,0,Activist Post,2016-10-29T04:20:38.885+03:00,"Distracted By Election 2016, No One Resisted The Deep State s Patriot Act 2",english,2016-10-29T04:20:38.885+03:00,activistpost.com,US,37161,"Distracted By Election 2016, No One Resisted The Deep State s Patriot Act 2",0,,0,1,0,0,0,conspiracy
ec1f300f9f28b6f9f64fda261b5fa45b9a44f5d6,0,Activist Post,2016-10-29T17:55:48.250+03:00,How HUD Makes Lousy Programs Look Great,english,2016-10-29T17:55:48.250+03:00,activistpost.com,US,37161,How HUD Makes Lousy Programs Look Great,0,,0,1,0,0,0,conspiracy
7779bea33bfdfd07e2801da97a9b1b2d9ff8110b,0,Activist Post,2016-10-29T18:20:14.527+03:00,On The Fault Lines of Change: Globalization-v-Localization,english,2016-10-29T18:20:14.527+03:00,activistpost.com,US,37161,On The Fault Lines of Change: Globalization-v-Localization,0,,0,1,0,0,0,conspiracy
27ef5900e6f9b6975672d629cc03809592fa1196,0,ActivistPost,2016-10-29T19:10:18.488+03:00,Blaming Russia For Everything Wrong in the US is Getting Dangerous,english,2016-10-29T19:10:18.488+03:00,activistpost.com,US,37161,Blaming Russia For Everything Wrong in the US is Getting Dangerous,0,,0,1,0,0,0,conspiracy
157eba53c234d2695ec95783e1f5547a853d0d8c,0,Activist Post,2016-10-29T22:20:10.208+03:00,FBI Reopens Hillary Email Probe: Why Did It Take So Long?,english,2016-10-29T22:20:10.208+03:00,activistpost.com,US,37161,FBI Reopens Hillary Email Probe: Why Did It Take So Long?,0,,0,1,0,0,0,conspiracy
a53dc58ceb402fbc08e7c8cce45ca723a73ad148,0,ActivistPost,2016-10-30T02:06:06.807+02:00,Restaurant Chain Tim Hortons Blocks Independent Journalist s Website on WiFi,english,2016-10-30T02:06:06.807+02:00,activistpost.com,US,37161,Restaurant Chain Tim Hortons Blocks Independent Journalist s Website on WiFi,0,,0,1,0,0,0,conspiracy
5affd87dfa79dfe68d81b9b6a15aee1d17edf062,0,Activist Post,2016-10-30T02:10:31.417+02:00,"Russia Kicked Off UN Human Rights Council, While Terrorist Saudi Arabia Re-Elected",english,2016-10-30T02:10:31.417+02:00,activistpost.com,US,37161,"Russia Kicked Off UN Human Rights Council, While Terrorist Saudi Arabia Re-Elected",0,,0,1,0,0,0,conspiracy
02ae76c658c0a52244fddeaf9c14b5d0dde4e9d7,0,Activist Post,2016-10-30T02:35:25.843+02:00,Like a  Concentration Camp  Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,english,2016-10-30T02:35:25.843+02:00,activistpost.com,US,37161,Like a  Concentration Camp  Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,0,,0,1,0,0,0,conspiracy
f4b5177cf9e6d9abaa4369bed6d1e413149609b3,0,Activist Post,2016-10-31T14:20:27.043+02:00,Mark Ruffalo Delivers Mobile Solar Trailers to Standing Rock Camps in Preparation for Harsh Winter,english,2016-10-31T14:20:27.043+02:00,activistpost.com,US,37161,Mark Ruffalo Delivers Mobile Solar Trailers to Standing Rock Camps in Preparation for Harsh Winter,0,,0,1,0,0,0,conspiracy
7640ebe6da35bd243e0eca656fee4e99b792c14e,0,Activist Post,2016-10-31T16:47:16.022+02:00,"Cancer, Cancer Everywhere   But Not In The Presidential Suite",english,2016-10-31T16:47:16.022+02:00,activistpost.com,US,37161,"Cancer, Cancer Everywhere   But Not In The Presidential Suite",0,,0,1,0,0,0,conspiracy
