#uuid,ord_in_thread,author,published,title,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
4cb9e871cdafe250b596c284ab755d79d35d170b,0,David Stockman,2016-11-08T21:15:00.000+02:00,November 8: Daily Contrarian Reads,english,2016-11-08T22:38:38.737+02:00,davidstockmanscontracorner.com,US,60570,November 8: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
bcdebe49db4c520e130d72f5bfd90e3f432d7751,0,Lee Adler,2016-11-08T21:11:00.000+02:00,Bubble Trouble At US Banks,english,2016-11-08T22:38:39.175+02:00,davidstockmanscontracorner.com,US,60570,Bubble Trouble At US Banks,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-8.png,0,1,0,0,0,bs
3049a143e4496eac8f4c3dd25b9580fb5c0f36a6,0,David Stockman,2016-11-09T17:00:06.382+02:00,November 9: Daily Contrarian Reads,english,2016-11-09T17:00:06.382+02:00,davidstockmanscontracorner.com,US,60570,November 9: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
7a21f61a395a71a8b964e3aa243eee0a1393fb9a,0,David Stockman,2016-11-09T18:39:47.875+02:00,YOU RE FIRED!,english,2016-11-09T18:39:47.875+02:00,davidstockmanscontracorner.com,US,60570,YOU RE FIRED!,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
9c27f1c6c1a397209542d0937144e4b50749d6f7,0,David Stockman,2016-11-09T20:36:25.723+02:00,Chart Of The Day: The Ever-Widening Wage Gap,english,2016-11-09T20:36:25.723+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: The Ever-Widening Wage Gap,0,http://www.oftwominds.com/photos2016/wage-inequality3-16a.jpg,0,1,0,0,0,bs
18dcc8ebdc8c8cddea4b9d3fdd8c94476fb61c34,0,David Stockman,2016-11-10T16:50:17.079+02:00,November 10: Daily Contrarian Reads,english,2016-11-10T16:50:17.079+02:00,davidstockmanscontracorner.com,US,60570,November 10: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
30c77cfa01f77a393dac841bea783a806e543394,0,David Stockman,2016-11-10T16:50:20.739+02:00,Trump s True Mission -Lance The Boil,english,2016-11-10T16:50:20.739+02:00,davidstockmanscontracorner.com,US,60570,Trump s True Mission -Lance The Boil,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
4a36a30bb90f033848fd4926166f353edd7fc132,0,Lee Adler,2016-11-10T16:50:21.038+02:00,Insufficient Liquidity For Sustained Rally In Stocks,english,2016-11-10T16:50:21.038+02:00,davidstockmanscontracorner.com,US,60570,Insufficient Liquidity For Sustained Rally In Stocks,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-14.png,0,1,0,0,0,bs
daa8b10e54f8a5f6ff494990e0defb4d9793b4e8,0,David Stockman,2016-11-12T00:34:24.228+02:00,Chart Of The Day: Trend Growth Rate Of Real GDP Has Slumped To 0.46%/Year,english,2016-11-12T00:34:24.228+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: Trend Growth Rate Of Real GDP Has Slumped To 0.46%/Year,0,http://realinvestmentadvice.com/wp-content/uploads/2016/11/gdp-per-c-4.png,0,1,0,0,0,bs
cabb3c8f60d99f23c457d32eecaadc0856375906,0,David Stockman,2016-11-11T21:26:00.000+02:00,November 11: Daily Contrarian Reads,english,2016-11-12T00:34:37.947+02:00,davidstockmanscontracorner.com,US,60570,November 11: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
5ad96a0798e8e452e509037d39757c179dea21e2,0,David Stockman,2016-11-11T21:19:00.000+02:00,A Sucker s Rally Like No Other,english,2016-11-12T00:34:46.765+02:00,davidstockmanscontracorner.com,US,60570,A Sucker s Rally Like No Other,0,http://www.zerohedge.com/sites/default/files/images/user5/imageroot/2015/10/20151022_debt_0.jpg,0,1,0,0,0,bs
7e9f25b1d8381a54a413ab3773591b168dcb2e90,0,David Stockman,2016-11-13T23:02:40.085+02:00,Chart Of The Day: The Great Prosperity (1947-79) Vs. The Great Regression (1980-2016),english,2016-11-13T23:02:40.085+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: The Great Prosperity (1947-79) Vs. The Great Regression (1980-2016),0,http://www.oftwominds.com/photos2016/productivity2-16.jpg,0,1,0,0,0,bs
a900ae5fa3103e709b59f2fb8dc87fd9bf9d16b7,0,David Stockman,2016-11-15T04:14:03.937+02:00,Chart of The Day: 58 Years of Federal Infrastructure Spending In Constant Dollars -No Starvation Here!,english,2016-11-15T04:14:03.937+02:00,davidstockmanscontracorner.com,US,60570,Chart of The Day: 58 Years of Federal Infrastructure Spending In Constant Dollars -No Starvation Here!,0,http://americanactionforum.aaf.rededge.com/uploads/files/research/figure_5.png,0,1,0,0,0,bs
19102c912484fcc38037e3fac58a446eea26e602,0,David Stockman,2016-11-15T07:39:19.348+02:00,"Chart Of The Day: Miami Condo Market  Choking On Inventory, Again!",english,2016-11-15T07:39:19.348+02:00,davidstockmanscontracorner.com,US,60570,"Chart Of The Day: Miami Condo Market  Choking On Inventory, Again!",0,http://wolfstreet.com/wp-content/uploads/2016/11/US-Miami-Dade-condo-sales-inventory-2016-10.png,0,1,0,0,0,bs
247affecf77ed92ff37b458709e32420e7306172,0,Lee Adler,2016-11-15T16:17:31.421+02:00,Dear Mr. President- How Many Jobs Will Building a Wall Create? Part 2,english,2016-11-15T16:17:31.421+02:00,davidstockmanscontracorner.com,US,60570,Dear Mr. President- How Many Jobs Will Building a Wall Create? Part 2,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-17.png,0,1,0,0,0,bs
d1575580f68b67c3233e503d0af8fc6aa01b2ee4,0,David Stockman,2016-11-15T16:17:31.634+02:00,Why The  Trump Reflation Trade  Is For Chumps,english,2016-11-15T16:17:31.634+02:00,davidstockmanscontracorner.com,US,60570,Why The  Trump Reflation Trade  Is For Chumps,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
5c35509c8ce2b2dd0d1c96026ca9db13d910d475,0,David Stockman,2016-11-15T20:20:12.941+02:00,Chart Of The Day: The  Trump Rally  Is All Dow Mind The Divergences,english,2016-11-15T20:20:12.941+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: The  Trump Rally  Is All Dow Mind The Divergences,0,http://realinvestmentadvice.com/wp-content/uploads/2016/11/Market-Preformance-Comparison-111416.png,0,1,0,0,0,bs
b65fda77f476b87559d3ffae47e34810cb135a40,0,David Stockman,2016-11-15T20:20:14.566+02:00,November 15: Daily Contrarian Reads,english,2016-11-15T20:20:14.566+02:00,davidstockmanscontracorner.com,US,60570,November 15: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
86e7647cea8f581116f3dff56aefa2d31ded9449,0,David Stockman,2016-11-16T16:19:00.676+02:00,Wall Street s Calling The Sheep To The Slaughter  Again!,english,2016-11-16T16:19:00.676+02:00,davidstockmanscontracorner.com,US,60570,Wall Street s Calling The Sheep To The Slaughter  Again!,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
b802735073d92b609f49b27299dfd3e17ce8bd52,0,David Stockman,2016-11-16T16:19:00.772+02:00,November 16: Daily Contrarian Reads,english,2016-11-16T16:19:00.772+02:00,davidstockmanscontracorner.com,US,60570,November 16: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
3a3cf1aed0aa91b1ab255b3dae8572d2040f2fbe,0,David Stockman,2016-11-16T22:24:18.423+02:00,"Chart Of The Day: 25-Years of Bubble Finance Fantasy, Not Free Trade",english,2016-11-16T22:24:18.423+02:00,davidstockmanscontracorner.com,US,60570,"Chart Of The Day: 25-Years of Bubble Finance Fantasy, Not Free Trade",0,http://ei.marketwatch.com//Multimedia/2016/11/15/Photos/MG/MW-FA241_trade__20161115122750_MG.jpg,0,1,0,0,0,bs
327497bf10413fee427ead5d7b38fd3f36e58785,0,David Stockman,2016-11-16T22:24:20.025+02:00,Chart Of The Day: October Manufacturing Production -Plateaued At 2005 Levels,english,2016-11-16T22:24:20.025+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: October Manufacturing Production -Plateaued At 2005 Levels,0,https://mishgea.files.wordpress.com/2016/11/industrial-production-2016-11-16f.png,0,1,0,0,0,bs
cd96df40e3a4f9abc9a588e0ab1d642862fb2f1e,0,David Stockman,2016-11-16T22:24:20.247+02:00,"Chart Of The Day: Commercial Real Estate At All-Time Peak, Up 107% Since 2009",english,2016-11-16T22:24:20.247+02:00,davidstockmanscontracorner.com,US,60570,"Chart Of The Day: Commercial Real Estate At All-Time Peak, Up 107% Since 2009",0,http://wolfstreet.com/wp-content/uploads/2016/11/US-Commercial-Property-Index-GreenStreet-2016-10.png,0,1,0,0,0,bs
4a7aaa007e56273e11f83c12ac89a6fc12b34618,0,David Stockman,2016-11-17T01:03:56.983+02:00,Chart Of The Day: Bondmageddon  Foreign Central Banks Have Dumped $400 Billion USTs,english,2016-11-17T01:03:56.983+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: Bondmageddon  Foreign Central Banks Have Dumped $400 Billion USTs,0,https://o.twimg.com/2/proxy.jpg,0,1,0,0,0,bs
9e3145aed162fe72bb8bd4024b80e9d7252bc97a,0,David Stockman,2016-11-17T16:11:15.200+02:00,November 17: Daily Contrarian Reads,english,2016-11-17T16:11:15.200+02:00,davidstockmanscontracorner.com,US,60570,November 17: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
26fa8e6bdcfc5bb25898080ca6e31294c0704322,0,David Stockman,2016-11-17T16:17:05.511+02:00,The Trumpflation Scam And The Fiscal Bloodbath Ahead,english,2016-11-17T16:17:05.511+02:00,davidstockmanscontracorner.com,US,60570,The Trumpflation Scam And The Fiscal Bloodbath Ahead,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
1db67e151bca05c803ab08cb53fb2d4bb2be68d2,0,Lee Adler,2016-11-17T16:17:07.843+02:00,Mainstream Media Totally Blows It On Retail Sales,english,2016-11-17T16:17:07.843+02:00,davidstockmanscontracorner.com,US,60570,Mainstream Media Totally Blows It On Retail Sales,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-20.png,0,1,0,0,0,bs
510fab28a259248fe104fe05f3bf596e22c3dfb9,0,David Stockman,2016-11-18T16:22:24.995+02:00,Draining The Swamp 2.0: Trump Versus Reagan,english,2016-11-18T16:22:24.995+02:00,davidstockmanscontracorner.com,US,60570,Draining The Swamp 2.0: Trump Versus Reagan,0,https://fred.stlouisfed.org/graph/fredgraph.png?g=bNCp,0,1,0,0,0,bs
4ca663b524b8d0a1780892778caae644d11e18f5,0,Lee Adler,2016-11-18T16:22:25.524+02:00,"Ben Leubsdorf, ARE YOU KIDDING ME?",english,2016-11-18T16:22:25.524+02:00,davidstockmanscontracorner.com,US,60570,"Ben Leubsdorf, ARE YOU KIDDING ME?",0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-21.png,0,1,0,0,0,bs
fe0b2a0354bd29f1a43b2169689c12f909d65c2f,0,David Stockman,2016-11-18T16:22:25.943+02:00,November 18: Daily Contrarian Reads,english,2016-11-18T16:22:25.943+02:00,davidstockmanscontracorner.com,US,60570,November 18: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
87be8c9c13a16c1ea26afb3cdccd67e9ce349f12,0,David Stockman,2016-11-18T18:53:17.274+02:00,Chart Of The Day: The Bond Vigilantes Are Back! UST Yield Up 65bps Since Election,english,2016-11-18T18:53:17.274+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: The Bond Vigilantes Are Back! UST Yield Up 65bps Since Election,0,http://www.zerohedge.com/sites/default/files/images/user3303/imageroot/2016/11/16/20161118_TSY1_0.jpg,0,1,0,0,0,bs
3bfb3859f31ca4b6ed598689ef130fda0e35f350,0,David Stockman,2016-11-19T16:38:33.981+02:00,Chart Of The Day: UST Yield Up 100 bps Since Post-Brexit Low,english,2016-11-19T16:38:33.981+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: UST Yield Up 100 bps Since Post-Brexit Low,0,http://wolfstreet.com/wp-content/uploads/2016/11/US-treasury-10-yr-yield-2016-11-18.png,0,1,0,0,0,bs
64ffd120d931fc336ef41e32462d98513660a3a7,0,David Stockman,2016-11-19T16:38:34.088+02:00,Chart Of The Day: The Giant Bubble In Janet s Hometown Is Now Fixing To Crack,english,2016-11-19T16:38:34.088+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: The Giant Bubble In Janet s Hometown Is Now Fixing To Crack,0,http://www.zerohedge.com/sites/default/files/images/user230519/imageroot/2016/11/18/2016.11.18%20-%20San%20Fran%202_0.JPG,0,1,0,0,0,bs
bac191381303665f12028d1a4953ff41c2f102b2,0,David Stockman,2016-11-21T16:52:35.530+02:00,Memo To Trump: Fire Janet Yellen Now Or The Swamp Will Take You Down,english,2016-11-21T16:52:35.530+02:00,davidstockmanscontracorner.com,US,60570,Memo To Trump: Fire Janet Yellen Now Or The Swamp Will Take You Down,0,http://insight.factset.com/hs-fs/hubfs/(Share_Repurchases_Return_to_Growth_in_Q3/3.png?t=1478193858578&amp;width=1024&amp;name=3.png,0,1,0,0,0,bs
5a4e9bf208fa235a0acbc8cc92d64e8ef9ae4b70,0,David Stockman,2016-11-21T16:52:36.443+02:00,November 21: Daily Contrarian Reads,english,2016-11-21T16:52:36.443+02:00,davidstockmanscontracorner.com,US,60570,November 21: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
a3950fba100a61697fa5686491c184b6a6577773,0,Lee Adler,2016-11-21T16:52:39.929+02:00,Housing Starts News A Double Edged Sword and It s Pointed Right At Us,english,2016-11-21T16:52:39.929+02:00,davidstockmanscontracorner.com,US,60570,Housing Starts News A Double Edged Sword and It s Pointed Right At Us,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-22.png,0,1,0,0,0,bs
a8b73ebe778d21efee89e695369a0d36b50ee74f,0,David Stockman,2016-11-21T20:30:52.740+02:00,Chart of The Day: Massive Asset Deflation Ahead,english,2016-11-21T20:30:52.740+02:00,davidstockmanscontracorner.com,US,60570,Chart of The Day: Massive Asset Deflation Ahead,0,https://srsroccoreport.com/wp-content/uploads/2016/11/International-Reserves-Hugo-Salnas-Price.png,0,1,0,0,0,bs
3c6af3abcb77441614f9fb96089706162ff31c4b,0,David Stockman,2016-11-21T20:30:59.483+02:00,Chart Of The Day: Wealth Of the Top 0.1% Now Equals Bottom 90%,english,2016-11-21T20:30:59.483+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: Wealth Of the Top 0.1% Now Equals Bottom 90%,0,http://www.oftwominds.com/photos2016/wealth-distribution10-15.jpg,0,1,0,0,0,bs
dc3f76303208dbd1aabe80685d780dbe1d27f8a4,0,David Stockman,2016-11-21T20:31:00.063+02:00,"Chart Of The Day: In Lieu Of Growth, The Tech Sector Is Throwing Massive Cash At Wall Street",english,2016-11-21T20:31:00.063+02:00,davidstockmanscontracorner.com,US,60570,"Chart Of The Day: In Lieu Of Growth, The Tech Sector Is Throwing Massive Cash At Wall Street",0,https://pbs.twimg.com/media/CxzKxO1WIAEv27U.jpg:large,0,1,0,0,0,bs
dbbd684939a4c847125d7148260071b069121100,0,David Stockman,2016-11-21T22:36:37.842+02:00,"Chart Of The Day: Sorry, Mario! The Printing Press Can t Fix The Welfare State",english,2016-11-21T22:36:37.842+02:00,davidstockmanscontracorner.com,US,60570,"Chart Of The Day: Sorry, Mario! The Printing Press Can t Fix The Welfare State",0,https://pbs.twimg.com/media/CxzxrukXUAAIzat.jpg,0,1,0,0,0,bs
2fa528a02245c37f5721498de61f397799a04360,0,David Stockman,2016-11-22T16:49:15.381+02:00,This Sucker s Rally Is Done -Soon Comes The Carnage,english,2016-11-22T16:49:15.381+02:00,davidstockmanscontracorner.com,US,60570,This Sucker s Rally Is Done -Soon Comes The Carnage,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/fredgraph-8.png,0,1,0,0,0,bs
54a26da9e3cdfb4a260630661bf6e6b5be895f72,0,David Stockman,2016-11-22T16:49:15.910+02:00,November 22: Daily Contrarian Reads,english,2016-11-22T16:49:15.910+02:00,davidstockmanscontracorner.com,US,60570,November 22: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
5d4bcb7d760feb10af4358bad046e049319d5304,0,Lee Adler,2016-11-22T16:49:16.081+02:00,Single Family Housing Starts Surge Before Long Winter of Our Discontent,english,2016-11-22T16:49:16.081+02:00,davidstockmanscontracorner.com,US,60570,Single Family Housing Starts Surge Before Long Winter of Our Discontent,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/housingstartsgrowth.png,0,1,0,0,0,bs
d4d05a13402923df41e1ae6fe9103bde2921e275,0,David Stockman,2016-11-22T21:14:21.572+02:00,Chart Of The Day: The Explosion Of Student Loans Vs. The Implosion Of Home Ownership Under 30,english,2016-11-22T21:14:21.572+02:00,davidstockmanscontracorner.com,US,60570,Chart Of The Day: The Explosion Of Student Loans Vs. The Implosion Of Home Ownership Under 30,0,http://www.doctorhousingbubble.com/wp-content/uploads/2016/11/studentloanshomeownership.png,0,1,0,0,0,bs
d955ee38e5db5e69a782a7a7674cb860b1b0927b,0,David Stockman,2016-11-23T15:33:56.316+02:00,November 23: Daily Contrarian Reads,english,2016-11-23T15:33:56.316+02:00,davidstockmanscontracorner.com,US,60570,November 23: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
e061376e5be513e80648b0a12b129fab88567a78,0,David Stockman,2016-11-23T17:43:24.674+02:00,Why Trump s Already In Trouble: Steve Bannon Rightwing Statist,english,2016-11-23T17:43:24.674+02:00,davidstockmanscontracorner.com,US,60570,Why Trump s Already In Trouble: Steve Bannon Rightwing Statist,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/fredgraph-9.png,0,1,0,0,0,bs
5f57c31c3f697240d827b4c4ec6e0e465425f72d,0,Lee Adler,2016-11-23T17:43:28.334+02:00,Existing Home Sales- Another Reason Why You Should Take the Money and Run,english,2016-11-23T17:43:28.334+02:00,davidstockmanscontracorner.com,US,60570,Existing Home Sales- Another Reason Why You Should Take the Money and Run,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-1-1.png,0,1,0,0,0,bs
49b9f13d4534d46fc8a6dc89005fa5dbad090917,0,David Stockman,2016-11-24T17:11:03.211+02:00,"Chart Of The Day: Automobile Demographics Steadily Older Fleet, Fewer New Cars Needed",english,2016-11-24T17:11:03.211+02:00,davidstockmanscontracorner.com,US,60570,"Chart Of The Day: Automobile Demographics Steadily Older Fleet, Fewer New Cars Needed",0,http://www.zerohedge.com/sites/default/files/images/user230519/imageroot/2016/11/23/2016.11.23%20-%20Autos%203_0.jpg,0,1,0,0,0,bs
16175ce34831663d61e837504111c760a20bb10b,0,David Stockman,2016-11-25T15:09:03.577+02:00,November 25: Daily Contrarian Reads,english,2016-11-25T15:09:03.577+02:00,davidstockmanscontracorner.com,US,60570,November 25: Daily Contrarian Reads,0,https://s0.wp.com/i/blank.jpg,0,1,0,0,0,bs
08ab9d35ca238da38d703d72f477e1e305c54c16,0,Lee Adler,2016-11-25T16:39:05.264+02:00,Another Warning  Durable Goods Orders,english,2016-11-25T16:39:05.264+02:00,davidstockmanscontracorner.com,US,60570,Another Warning  Durable Goods Orders,0,http://davidstockmanscontracorner.com/wp-content/uploads/2016/11/Capture-26.png,0,1,0,0,0,bs
2b51940ea03188abd5e7193d95c5c8f915f5162e,0,David Stockman,2016-11-25T17:53:50.125+02:00,The Bond Vigilantes Are Back -Just In Time To Stop Trumponomics,english,2016-11-25T17:53:50.125+02:00,davidstockmanscontracorner.com,US,60570,The Bond Vigilantes Are Back -Just In Time To Stop Trumponomics,0,https://fred.stlouisfed.org/graph/fredgraph.png?g=bSyC,0,1,0,0,0,bs
4ff0c99586753a92f0445b39901e50e152774f41,0,marlene,2016-10-27T10:25:56.830+03:00,"Comment on Are the Obamas, the Clintons and the Bushes going to seek refuge in Countries that don t Extradite to the US if Trump Wins? by marlene",english,2016-10-27T10:25:56.830+03:00,dcclothesline.com,US,77628,"Comment on Are the Obamas, the Clintons and the Bushes going to seek refuge in Countries that don t Extradite to the US if Trump Wins? by marlene",0,https://ir-na.amazon-adsystem.com/e/ir?source=bk&amp;t=freedomoutpos-20&amp;bm-id=default&amp;l=ktl&amp;linkId=4b8bf14b27185693f51e4f5ad4b3e1d7&amp;_cb=1477360298433,0,1,0,0,0,bs
43b275b89bc23eacd26bb139a0fc2d0807e604c0,0,Matibob,2016-10-27T10:25:57.105+03:00,"Comment on When Asked about Undercover Videos, Hillary Walks Out on Press Conference by Matibob",english,2016-10-27T10:25:57.105+03:00,dcclothesline.com,US,77628,"Comment on When Asked about Undercover Videos, Hillary Walks Out on Press Conference by Matibob",0,http://i1.wp.com/www.dcclothesline.com/wp-content/uploads/2016/10/Hillary.jpg?fit=660%2C321,0,1,0,0,0,bs
145c1c65dc2550b0ba2498710a6f76ca024f08ee,0,jaded,2016-10-27T10:26:01.938+03:00,Comment on Sweden Bans Christmas Street Lights; To Avoid Offending Muslim Migrants? by jaded,english,2016-10-27T10:26:01.938+03:00,dcclothesline.com,US,77628,Comment on Sweden Bans Christmas Street Lights; To Avoid Offending Muslim Migrants? by jaded,0,http://hw.infowars.com/wp-content/uploads/2016/10/251016sweden1.jpg,0,1,0,0,0,bs
10956431bde7a25e6128c67150b0add9de6318ff,0,marlene,2016-10-27T13:22:00.569+03:00,Comment on Brother of Clinton s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll by marlene,english,2016-10-27T13:22:00.569+03:00,dcclothesline.com,US,77628,Comment on Brother of Clinton s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll by marlene,0,http://i2.wp.com/www.dcclothesline.com/wp-content/uploads/2016/10/clinton-saudi-arabia-podesta.jpg?fit=790%2C415,0,1,0,0,0,bs
a5809c42e1e6bc351a8cf9b00fec2a4aa587aea2,0,Ryan Banister,2016-10-27T13:22:10.251+03:00,AT&T Secret Spy Program Unveiled: Project Hemisphere,english,2016-10-27T13:22:10.251+03:00,dcclothesline.com,US,77628,AT&T Secret Spy Program Unveiled: Project Hemisphere,0,http://www.thedailysheeple.com/wp-content/uploads/2016/10/Spy-plane.jpg,0,1,0,0,0,bs
204281da1472cbe0c5db8c69cc0a53989bc5fab3,0,Chris Menahan,2016-10-27T13:22:10.427+03:00,WATCH: Hillary Aide RUSHES to Her Side to Help Her Climb ONE Step!,english,2016-10-27T13:22:10.427+03:00,dcclothesline.com,US,77628,WATCH: Hillary Aide RUSHES to Her Side to Help Her Climb ONE Step!,0,http://www.dcclothesline.com/wp-content/uploads/2016/10/hillary-one-step1-600x456.jpg,0,1,0,0,0,bs
775c9c483851fb9828ab60bbd5efb320204f4eb8,0,Pamela Geller,2016-10-27T13:22:11.250+03:00,Wikileaks: Bill Clinton BOASTS of Hillary s  Working Relationship  with Muslim Brotherhood,english,2016-10-27T13:22:11.250+03:00,dcclothesline.com,US,77628,Wikileaks: Bill Clinton BOASTS of Hillary s  Working Relationship  with Muslim Brotherhood,0,http://i2.wp.com/www.dcclothesline.com/wp-content/uploads/2016/10/egypt-hillary.jpeg?fit=634%2C377,0,1,0,0,0,bs
c1bfe9f36855987dbcad49fe8b442b9b94ea3aca,0,Claire Bernish,2016-10-27T13:22:12.612+03:00,Brother of Clinton s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll,english,2016-10-27T13:22:12.612+03:00,dcclothesline.com,US,77628,Brother of Clinton s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll,0,http://i2.wp.com/www.dcclothesline.com/wp-content/uploads/2016/10/clinton-saudi-arabia-podesta.jpg?fit=790%2C415,0,1,0,0,0,bs
d75d924ca952e6425b3131ff44a33d2eea5a9ea4,0,Melissa Dykes,2016-10-27T13:22:16.118+03:00,"Leaked Email:  If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years ",english,2016-10-27T13:22:16.118+03:00,dcclothesline.com,US,77628,"Leaked Email:  If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years ",0,http://www.thedailysheeple.com/wp-content/uploads/2016/10/2016-10-26_5-24-14.jpg,0,1,0,0,0,bs
13e6aa3d46c4f349a143b474b752e517fb54ee27,0,Dr. Eowyn,2016-10-27T13:22:16.320+03:00,What s that strange lump embedded in Hillary Clinton s face?,english,2016-10-27T13:22:16.320+03:00,dcclothesline.com,US,77628,What s that strange lump embedded in Hillary Clinton s face?,0,https://fellowshipofminds.files.wordpress.com/2016/10/implants-in-hillary-clintons-face-oct-24-20161.png?w=500&amp;h=252,0,1,0,0,0,bs
a329683c8c13d364dfd7134a8343b1c98d3333dc,0,mildred.kraus,2016-10-27T13:22:38.606+03:00,Comment on What s that strange lump embedded in Hillary Clinton s face? by mildred.kraus,english,2016-10-27T13:22:38.606+03:00,dcclothesline.com,US,77628,Comment on What s that strange lump embedded in Hillary Clinton s face? by mildred.kraus,0,https://fellowshipofminds.files.wordpress.com/2016/10/implants-in-hillary-clintons-face-oct-24-20161.png?w=500&amp;h=252,0,1,0,0,0,bs
e4afa4d66fcf26345894864ab0605a1848fa9df8,0,mildred.kraus,2016-10-27T13:22:43.833+03:00,Comment on Leaked Emails Reveal Hillary Can t Speak for Very Long Without a Podium  So Were the Debates Rigged? by mildred.kraus,english,2016-10-27T13:22:43.833+03:00,dcclothesline.com,US,77628,Comment on Leaked Emails Reveal Hillary Can t Speak for Very Long Without a Podium  So Were the Debates Rigged? by mildred.kraus,0,http://i0.wp.com/www.dcclothesline.com/wp-content/uploads/2016/10/hillary-looking-down-at-podium.jpg?fit=500%2C375,0,1,0,0,0,bs
f2443a3261a67f185e0cafcaa22452fceaa7cd3e,0,mildred.kraus,2016-10-27T13:22:47.361+03:00,"Comment on Leaked Email:  If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years  by mildred.kraus",english,2016-10-27T13:22:47.361+03:00,dcclothesline.com,US,77628,"Comment on Leaked Email:  If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years  by mildred.kraus",0,http://www.thedailysheeple.com/wp-content/uploads/2016/10/2016-10-26_5-24-14.jpg,0,1,0,0,0,bs
fa573ffcd476eb2123dc8cd1c97cbd46f74878f4,0,Paul Joseph Watson,2016-10-27T16:35:53.371+03:00,Obamacare Architect Gruber Demands  Larger Mandate Penalty ,english,2016-10-27T16:35:53.371+03:00,dcclothesline.com,US,77628,Obamacare Architect Gruber Demands  Larger Mandate Penalty ,0,http://i1.wp.com/www.dcclothesline.com/wp-content/uploads/2014/12/gruber-2.jpg?fit=1023%2C595,0,1,0,0,0,bs
84c7bd7ac53b0e0ea1a244351dd7b43753782e60,0,The Daily Sheeple,2016-10-27T16:35:53.451+03:00,Hillary Clinton s Gun Control Agenda Exposed in WikiLeaks Emails,english,2016-10-27T16:35:53.451+03:00,dcclothesline.com,US,77628,Hillary Clinton s Gun Control Agenda Exposed in WikiLeaks Emails,0,http://www.thedailysheeple.com/wp-content/uploads/2016/10/Hillary-2-e1477500587218.jpg,0,1,0,0,0,bs
